AREAID,NAMECN,CITYID,DISTRICTCN,PROVID,PROVCN
101260902,晴隆,1012609,黔西南,10126,贵州
101260903,兴仁,1012609,黔西南,10126,贵州
101260904,贞丰,1012609,黔西南,10126,贵州
101260905,望谟,1012609,黔西南,10126,贵州
101260907,安龙,1012609,黔西南,10126,贵州
101260908,册亨,1012609,黔西南,10126,贵州
101260909,普安,1012609,黔西南,10126,贵州
101270101,成都,1012701,成都,10127,四川
101270102,龙泉驿,1012701,成都,10127,四川
101270103,新都,1012701,成都,10127,四川
101270104,温江,1012701,成都,10127,四川
101270105,金堂,1012701,成都,10127,四川
101270106,双流,1012701,成都,10127,四川
101270107,郫县,1012701,成都,10127,四川
101270108,大邑,1012701,成都,10127,四川
101270109,蒲江,1012701,成都,10127,四川
101270110,新津,1012701,成都,10127,四川
101270111,都江堰,1012701,成都,10127,四川
101270112,彭州,1012701,成都,10127,四川
101270113,邛崃,1012701,成都,10127,四川
101270114,崇州,1012701,成都,10127,四川
101270115,青白江,1012701,成都,10127,四川
101270201,攀枝花,1012702,攀枝花,10127,四川
101270202,仁和,1012702,攀枝花,10127,四川
101270203,米易,1012702,攀枝花,10127,四川
101270204,盐边,1012702,攀枝花,10127,四川
101270301,自贡,1012703,自贡,10127,四川
101270302,富顺,1012703,自贡,10127,四川
101270303,荣县,1012703,自贡,10127,四川
101270401,绵阳,1012704,绵阳,10127,四川
101270402,三台,1012704,绵阳,10127,四川
101270403,盐亭,1012704,绵阳,10127,四川
101270404,安县,1012704,绵阳,10127,四川
101270405,梓潼,1012704,绵阳,10127,四川
101270406,北川,1012704,绵阳,10127,四川
101270407,平武,1012704,绵阳,10127,四川
101270408,江油,1012704,绵阳,10127,四川
101270501,南充,1012705,南充,10127,四川
101270502,南部,1012705,南充,10127,四川
101270503,营山,1012705,南充,10127,四川
101270504,蓬安,1012705,南充,10127,四川
101270505,仪陇,1012705,南充,10127,四川
101270506,西充,1012705,南充,10127,四川
101270507,阆中,1012705,南充,10127,四川
101270601,达州,1012706,达州,10127,四川
101270602,宣汉,1012706,达州,10127,四川
101270603,开江,1012706,达州,10127,四川
101270604,大竹,1012706,达州,10127,四川
101270605,渠县,1012706,达州,10127,四川
101270606,万源,1012706,达州,10127,四川
101270607,通川,1012706,达州,10127,四川
101270608,达川,1012706,达州,10127,四川
101270701,遂宁,1012707,遂宁,10127,四川
101270702,蓬溪,1012707,遂宁,10127,四川
101270703,射洪,1012707,遂宁,10127,四川
101270801,广安,1012708,广安,10127,四川
101270802,岳池,1012708,广安,10127,四川
101270803,武胜,1012708,广安,10127,四川
101270804,邻水,1012708,广安,10127,四川
101270805,华蓥,1012708,广安,10127,四川
101270901,巴中,1012709,巴中,10127,四川
101270902,通江,1012709,巴中,10127,四川
101270903,南江,1012709,巴中,10127,四川
101270904,平昌,1012709,巴中,10127,四川
101271001,泸州,1012710,泸州,10127,四川
101271003,泸县,1012710,泸州,10127,四川
101271004,合江,1012710,泸州,10127,四川
101271005,叙永,1012710,泸州,10127,四川
101271006,古蔺,1012710,泸州,10127,四川
101271007,纳溪,1012710,泸州,10127,四川
101271101,宜宾,1012711,宜宾,10127,四川
101271103,宜宾县,1012711,宜宾,10127,四川
101271104,南溪,1012711,宜宾,10127,四川
101271105,江安,1012711,宜宾,10127,四川
101271106,长宁,1012711,宜宾,10127,四川
101271107,高县,1012711,宜宾,10127,四川
101271108,珙县,1012711,宜宾,10127,四川
101271109,筠连,1012711,宜宾,10127,四川
101271110,兴文,1012711,宜宾,10127,四川
101271111,屏山,1012711,宜宾,10127,四川
101271201,内江,1012712,内江,10127,四川
101271202,东兴,1012712,内江,10127,四川
101271203,威远,1012712,内江,10127,四川
101271204,资中,1012712,内江,10127,四川
101271205,隆昌,1012712,内江,10127,四川
101271301,资阳,1012713,资阳,10127,四川
101271302,安岳,1012713,资阳,10127,四川
101271303,乐至,1012713,资阳,10127,四川
101271304,简阳,1012713,资阳,10127,四川
101271401,乐山,1012714,乐山,10127,四川
101271402,犍为,1012714,乐山,10127,四川
101271403,井研,1012714,乐山,10127,四川
101271404,夹江,1012714,乐山,10127,四川
101271405,沐川,1012714,乐山,10127,四川
101271406,峨边,1012714,乐山,10127,四川
101271407,马边,1012714,乐山,10127,四川
101271408,峨眉,1012714,乐山,10127,四川
101271409,峨眉山,1012714,乐山,10127,四川
101271501,眉山,1012715,眉山,10127,四川
101271502,仁寿,1012715,眉山,10127,四川
101271503,彭山,1012715,眉山,10127,四川
101271504,洪雅,1012715,眉山,10127,四川
101271505,丹棱,1012715,眉山,10127,四川
101271506,青神,1012715,眉山,10127,四川
101271601,凉山,1012716,凉山,10127,四川
101271603,木里,1012716,凉山,10127,四川
101271604,盐源,1012716,凉山,10127,四川
101271605,德昌,1012716,凉山,10127,四川
101271606,会理,1012716,凉山,10127,四川
101271607,会东,1012716,凉山,10127,四川
101271608,宁南,1012716,凉山,10127,四川
101271609,普格,1012716,凉山,10127,四川
101271610,西昌,1012716,凉山,10127,四川
101271611,金阳,1012716,凉山,10127,四川
101271612,昭觉,1012716,凉山,10127,四川
101271613,喜德,1012716,凉山,10127,四川
101271614,冕宁,1012716,凉山,10127,四川
101271615,越西,1012716,凉山,10127,四川
101271616,甘洛,1012716,凉山,10127,四川
101271617,雷波,1012716,凉山,10127,四川
101271618,美姑,1012716,凉山,10127,四川
101271619,布拖,1012716,凉山,10127,四川
101271701,雅安,1012717,雅安,10127,四川
101271702,名山,1012717,雅安,10127,四川
101271703,荥经,1012717,雅安,10127,四川
101271704,汉源,1012717,雅安,10127,四川
101271705,石棉,1012717,雅安,10127,四川
101271706,天全,1012717,雅安,10127,四川
101271707,芦山,1012717,雅安,10127,四川
101271708,宝兴,1012717,雅安,10127,四川
101271801,甘孜,1012718,甘孜,10127,四川
101271802,康定,1012718,甘孜,10127,四川
101271803,泸定,1012718,甘孜,10127,四川
101271804,丹巴,1012718,甘孜,10127,四川
101271805,九龙,1012718,甘孜,10127,四川
101271806,雅江,1012718,甘孜,10127,四川
101271807,道孚,1012718,甘孜,10127,四川
101271808,炉霍,1012718,甘孜,10127,四川
101271809,新龙,1012718,甘孜,10127,四川
101271810,德格,1012718,甘孜,10127,四川
101271811,白玉,1012718,甘孜,10127,四川
101271812,石渠,1012718,甘孜,10127,四川
101271813,色达,1012718,甘孜,10127,四川
101271814,理塘,1012718,甘孜,10127,四川
101271815,巴塘,1012718,甘孜,10127,四川
101271816,乡城,1012718,甘孜,10127,四川
101271817,稻城,1012718,甘孜,10127,四川
101271818,得荣,1012718,甘孜,10127,四川
101271901,阿坝,1012719,阿坝,10127,四川
101271902,汶川,1012719,阿坝,10127,四川
101271903,理县,1012719,阿坝,10127,四川
101271904,茂县,1012719,阿坝,10127,四川
101271905,松潘,1012719,阿坝,10127,四川
101271906,九寨沟,1012719,阿坝,10127,四川
101271907,金川,1012719,阿坝,10127,四川
101271908,小金,1012719,阿坝,10127,四川
101271909,黑水,1012719,阿坝,10127,四川
101271910,马尔康,1012719,阿坝,10127,四川
101271911,壤塘,1012719,阿坝,10127,四川
101271912,若尔盖,1012719,阿坝,10127,四川
101271913,红原,1012719,阿坝,10127,四川
101272001,德阳,1012720,德阳,10127,四川
101272002,中江,1012720,德阳,10127,四川
101272003,广汉,1012720,德阳,10127,四川
101272004,什邡,1012720,德阳,10127,四川
101272005,绵竹,1012720,德阳,10127,四川
101272006,罗江,1012720,德阳,10127,四川
101272101,广元,1012721,广元,10127,四川
101272102,旺苍,1012721,广元,10127,四川
101272103,青川,1012721,广元,10127,四川
101272104,剑阁,1012721,广元,10127,四川
101272105,苍溪,1012721,广元,10127,四川
101280101,广州,1012801,广州,10128,广东
101280102,番禺,1012801,广州,10128,广东
101280103,从化,1012801,广州,10128,广东
101280104,增城,1012801,广州,10128,广东
101280105,花都,1012801,广州,10128,广东
101280201,韶关,1012802,韶关,10128,广东
101280202,乳源,1012802,韶关,10128,广东
101280203,始兴,1012802,韶关,10128,广东
101280204,翁源,1012802,韶关,10128,广东
101280205,乐昌,1012802,韶关,10128,广东
101280206,仁化,1012802,韶关,10128,广东
101280207,南雄,1012802,韶关,10128,广东
101280208,新丰,1012802,韶关,10128,广东
101280209,曲江,1012802,韶关,10128,广东
101280210,浈江,1012802,韶关,10128,广东
101280211,武江,1012802,韶关,10128,广东
101280301,惠州,1012803,惠州,10128,广东
101280302,博罗,1012803,惠州,10128,广东
101280303,惠阳,1012803,惠州,10128,广东
101280304,惠东,1012803,惠州,10128,广东
101280305,龙门,1012803,惠州,10128,广东
101280401,梅州,1012804,梅州,10128,广东
101280402,兴宁,1012804,梅州,10128,广东
101280403,蕉岭,1012804,梅州,10128,广东
101280404,大埔,1012804,梅州,10128,广东
101280406,丰顺,1012804,梅州,10128,广东
101280407,平远,1012804,梅州,10128,广东
101280408,五华,1012804,梅州,10128,广东
101280409,梅县,1012804,梅州,10128,广东
101280501,汕头,1012805,汕头,10128,广东
101280502,潮阳,1012805,汕头,10128,广东
101280503,澄海,1012805,汕头,10128,广东
101280504,南澳,1012805,汕头,10128,广东
101280601,深圳,1012806,深圳,10128,广东
101280701,珠海,1012807,珠海,10128,广东
101280702,斗门,1012807,珠海,10128,广东
101280703,金湾,1012807,珠海,10128,广东
101280800,佛山,1012808,佛山,10128,广东
101280801,顺德,1012808,佛山,10128,广东
101280802,三水,1012808,佛山,10128,广东
101280803,南海,1012808,佛山,10128,广东
101280804,高明,1012808,佛山,10128,广东
101280901,肇庆,1012809,肇庆,10128,广东
101280902,广宁,1012809,肇庆,10128,广东
101280903,四会,1012809,肇庆,10128,广东
101280905,德庆,1012809,肇庆,10128,广东
101280906,怀集,1012809,肇庆,10128,广东
101280907,封开,1012809,肇庆,10128,广东
101280908,高要,1012809,肇庆,10128,广东
101281001,湛江,1012810,湛江,10128,广东
101281002,吴川,1012810,湛江,10128,广东
101281003,雷州,1012810,湛江,10128,广东
101281004,徐闻,1012810,湛江,10128,广东
101281005,廉江,1012810,湛江,10128,广东
101281006,赤坎,1012810,湛江,10128,广东
101281007,遂溪,1012810,湛江,10128,广东
101281008,坡头,1012810,湛江,10128,广东
101281009,霞山,1012810,湛江,10128,广东
101281010,麻章,1012810,湛江,10128,广东
101281101,江门,1012811,江门,10128,广东
101281103,开平,1012811,江门,10128,广东
101281104,新会,1012811,江门,10128,广东
101281105,恩平,1012811,江门,10128,广东
101281106,台山,1012811,江门,10128,广东
101281107,蓬江,1012811,江门,10128,广东
101281108,鹤山,1012811,江门,10128,广东
101281109,江海,1012811,江门,10128,广东
101281201,河源,1012812,河源,10128,广东
101281202,紫金,1012812,河源,10128,广东
101281203,连平,1012812,河源,10128,广东
101281204,和平,1012812,河源,10128,广东
101281205,龙川,1012812,河源,10128,广东
101281206,东源,1012812,河源,10128,广东
101281301,清远,1012813,清远,10128,广东
101281302,连南,1012813,清远,10128,广东
101281303,连州,1012813,清远,10128,广东
101281304,连山,1012813,清远,10128,广东
101281305,阳山,1012813,清远,10128,广东
101281306,佛冈,1012813,清远,10128,广东
101281307,英德,1012813,清远,10128,广东
101281308,清新,1012813,清远,10128,广东
101281401,云浮,1012814,云浮,10128,广东
101281402,罗定,1012814,云浮,10128,广东
101281403,新兴,1012814,云浮,10128,广东
101281404,郁南,1012814,云浮,10128,广东
101281406,云安,1012814,云浮,10128,广东
101281501,潮州,1012815,潮州,10128,广东
101281502,饶平,1012815,潮州,10128,广东
101281503,潮安,1012815,潮州,10128,广东
101281601,东莞,1012816,东莞,10128,广东
101281701,中山,1012817,中山,10128,广东
101281801,阳江,1012818,阳江,10128,广东
101281802,阳春,1012818,阳江,10128,广东
101281803,阳东,1012818,阳江,10128,广东
101281804,阳西,1012818,阳江,10128,广东
101281901,揭阳,1012819,揭阳,10128,广东
101281902,揭西,1012819,揭阳,10128,广东
101281903,普宁,1012819,揭阳,10128,广东
101281904,惠来,1012819,揭阳,10128,广东
101281905,揭东,1012819,揭阳,10128,广东
101282001,茂名,1012820,茂名,10128,广东
101282002,高州,1012820,茂名,10128,广东
101282003,化州,1012820,茂名,10128,广东
101282004,电白,1012820,茂名,10128,广东
101282005,信宜,1012820,茂名,10128,广东
101282006,茂港,1012820,茂名,10128,广东
101282101,汕尾,1012821,汕尾,10128,广东
101282102,海丰,1012821,汕尾,10128,广东
101282103,陆丰,1012821,汕尾,10128,广东
101282104,陆河,1012821,汕尾,10128,广东
101290101,昆明,1012901,昆明,10129,云南
101290103,东川,1012901,昆明,10129,云南
101290104,寻甸,1012901,昆明,10129,云南
101290105,晋宁,1012901,昆明,10129,云南
101290106,宜良,1012901,昆明,10129,云南
101290107,石林,1012901,昆明,10129,云南
101290108,呈贡,1012901,昆明,10129,云南
101290109,富民,1012901,昆明,10129,云南
101290110,嵩明,1012901,昆明,10129,云南
101290111,禄劝,1012901,昆明,10129,云南
101290112,安宁,1012901,昆明,10129,云南
101290113,太华山,1012901,昆明,10129,云南
101290201,大理,1012902,大理,10129,云南
101290202,云龙,1012902,大理,10129,云南
101290203,漾濞,1012902,大理,10129,云南
101290204,永平,1012902,大理,10129,云南
101290205,宾川,1012902,大理,10129,云南
101290206,弥渡,1012902,大理,10129,云南
101290207,祥云,1012902,大理,10129,云南
101290208,巍山,1012902,大理,10129,云南
101290209,剑川,1012902,大理,10129,云南
101290210,洱源,1012902,大理,10129,云南
101290211,鹤庆,1012902,大理,10129,云南
101290212,南涧,1012902,大理,10129,云南
101290301,红河,1012903,红河,10129,云南
101290302,石屏,1012903,红河,10129,云南
101290303,建水,1012903,红河,10129,云南
101290304,弥勒,1012903,红河,10129,云南
101290305,元阳,1012903,红河,10129,云南
101290306,绿春,1012903,红河,10129,云南
101290307,开远,1012903,红河,10129,云南
101290308,个旧,1012903,红河,10129,云南
101290309,蒙自,1012903,红河,10129,云南
101290310,屏边,1012903,红河,10129,云南
101290311,泸西,1012903,红河,10129,云南
101290312,金平,1012903,红河,10129,云南
101290313,河口,1012903,红河,10129,云南
101290401,曲靖,1012904,曲靖,10129,云南
101290402,沾益,1012904,曲靖,10129,云南
101290403,陆良,1012904,曲靖,10129,云南
101290404,富源,1012904,曲靖,10129,云南
101290405,马龙,1012904,曲靖,10129,云南
101290406,师宗,1012904,曲靖,10129,云南
101290407,罗平,1012904,曲靖,10129,云南
101290408,会泽,1012904,曲靖,10129,云南
101290409,宣威,1012904,曲靖,10129,云南
101290501,保山,1012905,保山,10129,云南
101290503,龙陵,1012905,保山,10129,云南
101290504,施甸,1012905,保山,10129,云南
101290505,昌宁,1012905,保山,10129,云南
101290506,腾冲,1012905,保山,10129,云南
101290601,文山,1012906,文山,10129,云南
101290602,西畴,1012906,文山,10129,云南
101290603,马关,1012906,文山,10129,云南
101290604,麻栗坡,1012906,文山,10129,云南
101290605,砚山,1012906,文山,10129,云南
101290606,丘北,1012906,文山,10129,云南
101290607,广南,1012906,文山,10129,云南
101290608,富宁,1012906,文山,10129,云南
101290701,玉溪,1012907,玉溪,10129,云南
101290702,澄江,1012907,玉溪,10129,云南
101290703,江川,1012907,玉溪,10129,云南
101290704,通海,1012907,玉溪,10129,云南
101290705,华宁,1012907,玉溪,10129,云南
101290706,新平,1012907,玉溪,10129,云南
101290707,易门,1012907,玉溪,10129,云南
101290708,峨山,1012907,玉溪,10129,云南
101290709,元江,1012907,玉溪,10129,云南
101290801,楚雄,1012908,楚雄,10129,云南
101290802,大姚,1012908,楚雄,10129,云南
101290803,元谋,1012908,楚雄,10129,云南
101290804,姚安,1012908,楚雄,10129,云南
101290805,牟定,1012908,楚雄,10129,云南
101290806,南华,1012908,楚雄,10129,云南
101290807,武定,1012908,楚雄,10129,云南
101290808,禄丰,1012908,楚雄,10129,云南
101290809,双柏,1012908,楚雄,10129,云南
101290810,永仁,1012908,楚雄,10129,云南
101290901,普洱,1012909,普洱,10129,云南
101290902,景谷,1012909,普洱,10129,云南
101290903,景东,1012909,普洱,10129,云南
101290904,澜沧,1012909,普洱,10129,云南
101290906,墨江,1012909,普洱,10129,云南
101290907,江城,1012909,普洱,10129,云南
101290908,孟连,1012909,普洱,10129,云南
101290909,西盟,1012909,普洱,10129,云南
101290911,镇沅,1012909,普洱,10129,云南
101290912,宁洱,1012909,普洱,10129,云南
101291001,昭通,1012910,昭通,10129,云南
101291002,鲁甸,1012910,昭通,10129,云南
101291003,彝良,1012910,昭通,10129,云南
101291004,镇雄,1012910,昭通,10129,云南
101291005,威信,1012910,昭通,10129,云南
101291006,巧家,1012910,昭通,10129,云南
101291007,绥江,1012910,昭通,10129,云南
101291008,永善,1012910,昭通,10129,云南
101291009,盐津,1012910,昭通,10129,云南
101291010,大关,1012910,昭通,10129,云南
101291011,水富,1012910,昭通,10129,云南
101291101,临沧,1012911,临沧,10129,云南
101291102,沧源,1012911,临沧,10129,云南
101291103,耿马,1012911,临沧,10129,云南
101291104,双江,1012911,临沧,10129,云南
101291105,凤庆,1012911,临沧,10129,云南
101291106,永德,1012911,临沧,10129,云南
101291107,云县,1012911,临沧,10129,云南
101291108,镇康,1012911,临沧,10129,云南
101291201,怒江,1012912,怒江,10129,云南
101291203,福贡,1012912,怒江,10129,云南
101291204,兰坪,1012912,怒江,10129,云南
101291205,泸水,1012912,怒江,10129,云南
101291206,六库,1012912,怒江,10129,云南
101291207,贡山,1012912,怒江,10129,云南
101291301,香格里拉,1012913,迪庆,10129,云南
101291302,德钦,1012913,迪庆,10129,云南
101291303,维西,1012913,迪庆,10129,云南
101291304,中甸,1012913,迪庆,10129,云南
101291401,丽江,1012914,丽江,10129,云南
101291402,永胜,1012914,丽江,10129,云南
101291403,华坪,1012914,丽江,10129,云南
101291404,宁蒗,1012914,丽江,10129,云南
101291501,德宏,1012915,德宏,10129,云南
101291503,陇川,1012915,德宏,10129,云南
101291504,盈江,1012915,德宏,10129,云南
101291506,瑞丽,1012915,德宏,10129,云南
101291507,梁河,1012915,德宏,10129,云南
101291508,芒市,1012915,德宏,10129,云南
101291601,景洪,1012916,西双版纳,10129,云南
101291603,勐海,1012916,西双版纳,10129,云南
101291605,勐腊,1012916,西双版纳,10129,云南
101300101,南宁,1013001,南宁,10130,广西
101300103,邕宁,1013001,南宁,10130,广西
101300104,横县,1013001,南宁,10130,广西
101300105,隆安,1013001,南宁,10130,广西
101300106,马山,1013001,南宁,10130,广西
101300107,上林,1013001,南宁,10130,广西
101300108,武鸣,1013001,南宁,10130,广西
101300109,宾阳,1013001,南宁,10130,广西
101300201,崇左,1013002,崇左,10130,广西
101300202,天等,1013002,崇左,10130,广西
101300203,龙州,1013002,崇左,10130,广西
101300204,凭祥,1013002,崇左,10130,广西
101300205,大新,1013002,崇左,10130,广西
101300206,扶绥,1013002,崇左,10130,广西
101300207,宁明,1013002,崇左,10130,广西
101300301,柳州,1013003,柳州,10130,广西
101300302,柳城,1013003,柳州,10130,广西
101300304,鹿寨,1013003,柳州,10130,广西
101300305,柳江,1013003,柳州,10130,广西
101300306,融安,1013003,柳州,10130,广西
101300307,融水,1013003,柳州,10130,广西
101300308,三江,1013003,柳州,10130,广西
101300401,来宾,1013004,来宾,10130,广西
101300402,忻城,1013004,来宾,10130,广西
101300403,金秀,1013004,来宾,10130,广西
101300404,象州,1013004,来宾,10130,广西
101300405,武宣,1013004,来宾,10130,广西
101300406,合山,1013004,来宾,10130,广西
101300501,桂林,1013005,桂林,10130,广西
101300503,龙胜,1013005,桂林,10130,广西
101300504,永福,1013005,桂林,10130,广西
101300505,临桂,1013005,桂林,10130,广西
101300506,兴安,1013005,桂林,10130,广西
101300507,灵川,1013005,桂林,10130,广西
101300508,全州,1013005,桂林,10130,广西
101300509,灌阳,1013005,桂林,10130,广西
101300510,阳朔,1013005,桂林,10130,广西
101300511,恭城,1013005,桂林,10130,广西
101300512,平乐,1013005,桂林,10130,广西
101300513,荔浦,1013005,桂林,10130,广西
101300514,资源,1013005,桂林,10130,广西
101300601,梧州,1013006,梧州,10130,广西
101300602,藤县,1013006,梧州,10130,广西
101300604,苍梧,1013006,梧州,10130,广西
101300605,蒙山,1013006,梧州,10130,广西
101300606,岑溪,1013006,梧州,10130,广西
101300701,贺州,1013007,贺州,10130,广西
101300702,昭平,1013007,贺州,10130,广西
101300703,富川,1013007,贺州,10130,广西
101300704,钟山,1013007,贺州,10130,广西
101300801,贵港,1013008,贵港,10130,广西
101300802,桂平,1013008,贵港,10130,广西
101300803,平南,1013008,贵港,10130,广西
101300901,玉林,1013009,玉林,10130,广西
101300902,博白,1013009,玉林,10130,广西
101300903,北流,1013009,玉林,10130,广西
101300904,容县,1013009,玉林,10130,广西
101300905,陆川,1013009,玉林,10130,广西
101300906,兴业,1013009,玉林,10130,广西
101301001,百色,1013010,百色,10130,广西
101301002,那坡,1013010,百色,10130,广西
101301003,田阳,1013010,百色,10130,广西
101301004,德保,1013010,百色,10130,广西
101301005,靖西,1013010,百色,10130,广西
101301006,田东,1013010,百色,10130,广西
101301007,平果,1013010,百色,10130,广西
101301008,隆林,1013010,百色,10130,广西
101301009,西林,1013010,百色,10130,广西
101301010,乐业,1013010,百色,10130,广西
101301011,凌云,1013010,百色,10130,广西
101301012,田林,1013010,百色,10130,广西
101301101,钦州,1013011,钦州,10130,广西
101301102,浦北,1013011,钦州,10130,广西
101301103,灵山,1013011,钦州,10130,广西
101301201,河池,1013012,河池,10130,广西
101301202,天峨,1013012,河池,10130,广西
101301203,东兰,1013012,河池,10130,广西
101301204,巴马,1013012,河池,10130,广西
101301205,环江,1013012,河池,10130,广西
101301206,罗城,1013012,河池,10130,广西
101301207,宜州,1013012,河池,10130,广西
101301208,凤山,1013012,河池,10130,广西
101301209,南丹,1013012,河池,10130,广西
101301210,都安,1013012,河池,10130,广西
101301211,大化,1013012,河池,10130,广西
101301301,北海,1013013,北海,10130,广西
101301302,合浦,1013013,北海,10130,广西
101301303,涠洲岛,1013013,北海,10130,广西
101301401,防城港,1013014,防城港,10130,广西
101301402,上思,1013014,防城港,10130,广西
101301403,东兴,1013014,防城港,10130,广西
101301405,防城,1013014,防城港,10130,广西
101310101,海口,1013101,海口,10131,海南
101310201,三亚,1013102,三亚,10131,海南
101310202,东方,1013102,东方,10131,海南
101310203,临高,1013102,临高,10131,海南
101310204,澄迈,1013102,澄迈,10131,海南
101310205,儋州,1013102,儋州,10131,海南
101310206,昌江,1013102,昌江,10131,海南
101310207,白沙,1013102,白沙,10131,海南
101310208,琼中,1013102,琼中,10131,海南
101310209,定安,1013102,定安,10131,海南
101310210,屯昌,1013102,屯昌,10131,海南
101310211,琼海,1013102,琼海,10131,海南
101310212,文昌,1013102,文昌,10131,海南
101310214,保亭,1013102,保亭,10131,海南
101310215,万宁,1013102,万宁,10131,海南
101310216,陵水,1013102,陵水,10131,海南
101310217,西沙,1013102,西沙,10131,海南
101310220,南沙,1013102,南沙,10131,海南
101310221,乐东,1013102,乐东,10131,海南
101310222,五指山,1013102,五指山,10131,海南
101310224,中沙,1013102,中沙,10131,海南
101320101,香港,1013201,香港,10132,香港
101320102,九龙,1013201,香港,10132,香港
101320103,新界,1013201,香港,10132,香港
101330101,澳门,1013301,澳门,10133,澳门
101330102,氹仔岛,1013301,澳门,10133,澳门
101330103,路环岛,1013301,澳门,10133,澳门
101340101,台北,1013401,台北,10134,台湾
101340102,桃园,1013401,台北,10134,台湾
101340103,新竹,1013401,台北,10134,台湾
101340104,宜兰,1013401,台北,10134,台湾
101340201,高雄,1013402,高雄,10134,台湾
101340202,嘉义,1013402,高雄,10134,台湾
101340203,台南,1013402,高雄,10134,台湾
101340204,台东,1013402,高雄,10134,台湾
101340205,屏东,1013402,高雄,10134,台湾
101340401,台中,1013404,台中,10134,台湾
101340402,苗栗,1013404,台中,10134,台湾
101340403,彰化,1013404,台中,10134,台湾
101340404,南投,1013404,台中,10134,台湾
101340405,花莲,1013404,台中,10134,台湾
101340406,云林,1013404,台中,10134,台湾
101310230,南子岛,1013102,南子岛,10131,海南
